1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.078 0.859 0.047 0.0 0.016 0.0 0.0 0.0 0.0 0.0
0.078 0.078 0.75 0.0 0.094 0.0 0.0 0.0 0.0 0.0
0.031 0.0 0.0 0.609 0.0 0.016 0.047 0.0 0.297 0.0
0.047 0.062 0.109 0.0 0.781 0.0 0.0 0.0 0.0 0.0
0.047 0.047 0.0 0.0 0.0 0.891 0.0 0.0 0.0 0.016
0.016 0.0 0.0 0.062 0.0 0.078 0.797 0.0 0.047 0.0
0.0 0.0 0.0 0.0 0.016 0.016 0.031 0.906 0.0 0.031
0.031 0.0 0.0 0.156 0.0 0.062 0.016 0.0 0.703 0.031
0.0 0.0 0.0 0.031 0.0 0.031 0.047 0.0 0.0 0.891
