0.984 0.0 0.0 0.0 0.016 0.0 0.0 0.0 0.0 0.0
0.062 0.906 0.0 0.0 0.016 0.016 0.0 0.0 0.0 0.0
0.047 0.047 0.812 0.0 0.094 0.0 0.0 0.0 0.0 0.0
0.125 0.0 0.0 0.672 0.0 0.016 0.016 0.0 0.172 0.0
0.188 0.047 0.156 0.0 0.609 0.0 0.0 0.0 0.0 0.0
0.031 0.0 0.0 0.0 0.0 0.969 0.0 0.0 0.0 0.0
0.062 0.0 0.0 0.078 0.016 0.047 0.797 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.016 0.0 0.0 0.891 0.0 0.094
0.016 0.0 0.0 0.156 0.0 0.016 0.0 0.0 0.812 0.0
0.031 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.969
